id,company_id,url,title,content,change_type,detected_at
0,17,https://www.mastercard.com/us/en.html,Mastercard - A global technology company in the payments ...,,,2025-09-29T16:39:23.938430
0,17,https://www.mastercard.com/global/en.html,A global technology company in the payments ... - Mastercard,,,2025-09-29T16:39:23.938551
0,17,https://www.mastercard.com/us/en/personal/find-a-card/credit-card/apply-for-credit-card.html,Find a Credit Card - Mastercard,,,2025-09-29T16:39:23.938639
0,17,https://www.mastercard.us/index.html,index,,,2025-09-29T16:39:23.938682
0,17,https://www.mastercard.com/us/en/personal/find-a-card/credit-card/standard-mastercard.html,Credit Card for Everyday Purchases - Mastercard,,,2025-09-29T16:39:23.938713
0,17,https://www.mastercard.us/public/my-data/dgr-public/personal-data-request.html?locale=en-us&region=NAM,Request Access to Your Personal Data - Mastercard,,,2025-09-29T16:39:23.938750
0,17,https://www.mastercard.com/us/en/personal/find-a-card/credit-card/world-mastercard.html,World Mastercard Credit Card - Travel and Lifestyle Credit Cards,,,2025-09-29T16:39:23.938773
